sentence_id,FFD_avg,FFD_sum,GD_avg,GD_sum,GPT_avg,GPT_sum,TRT_avg,TRT_sum,nFix_avg,nFix_sum,reading_order_avg,subject
196,121.08,1453.0,193.92,2327.0,298.25,3579.0,293.0,3516.0,2.0,24.0,8.58,YRP
197,106.0,636.0,106.0,636.0,1090.5,6543.0,479.17,2875.0,3.0,18.0,3.33,YRP
198,125.0,1500.0,150.67,1808.0,197.5,2370.0,186.83,2242.0,1.5,18.0,7.17,YRP
199,148.0,1776.0,184.08,2209.0,218.75,2625.0,184.08,2209.0,1.33,16.0,9.83,YRP
200,133.75,1605.0,184.17,2210.0,184.17,2210.0,184.17,2210.0,1.33,16.0,7.0,YRP
201,134.52,3632.0,161.0,4347.0,213.15,5755.0,185.0,4995.0,1.41,38.0,14.37,YRP
202,132.83,797.0,132.83,797.0,176.0,1056.0,176.0,1056.0,1.33,8.0,3.83,YRP
203,129.14,2841.0,137.77,3031.0,165.82,3648.0,157.55,3466.0,1.27,28.0,16.77,YRP
204,131.62,1711.0,179.77,2337.0,271.54,3530.0,221.77,2883.0,1.54,20.0,7.46,YRP
205,127.07,1906.0,141.53,2123.0,222.73,3341.0,195.2,2928.0,1.67,25.0,8.87,YRP
206,135.5,2981.0,174.64,3842.0,206.09,4534.0,200.32,4407.0,1.5,33.0,15.77,YRP
207,135.87,2038.0,140.07,2101.0,186.2,2793.0,167.73,2516.0,1.4,21.0,8.47,YRP
208,154.92,1859.0,179.92,2159.0,260.33,3124.0,240.42,2885.0,1.67,20.0,7.75,YRP
209,135.12,1081.0,155.12,1241.0,212.12,1697.0,188.62,1509.0,1.38,11.0,6.0,YRP
210,99.19,1587.0,116.25,1860.0,264.44,4231.0,188.44,3015.0,1.69,27.0,9.81,YRP
211,136.33,2045.0,226.0,3390.0,1304.8,19572.0,821.13,12317.0,5.2,78.0,7.6,YRP
212,126.5,2783.0,134.5,2959.0,175.55,3862.0,154.14,3391.0,1.18,26.0,13.5,YRP
213,152.73,2291.0,192.8,2892.0,192.8,2892.0,192.8,2892.0,1.33,20.0,9.2,YRP
214,130.0,2210.0,164.35,2794.0,193.53,3290.0,179.71,3055.0,1.41,24.0,8.94,YRP
215,126.0,756.0,126.0,756.0,126.0,756.0,126.0,756.0,1.0,6.0,5.67,YRP
216,123.0,984.0,123.0,984.0,158.12,1265.0,132.5,1060.0,1.12,9.0,5.0,YRP
217,130.5,1305.0,170.3,1703.0,203.0,2030.0,203.0,2030.0,1.6,16.0,7.6,YRP
218,102.27,1534.0,116.0,1740.0,144.73,2171.0,126.8,1902.0,1.2,18.0,9.87,YRP
219,93.29,653.0,93.29,653.0,252.86,1770.0,138.71,971.0,1.29,9.0,4.86,YRP
220,119.43,836.0,156.86,1098.0,254.29,1780.0,205.29,1437.0,1.43,10.0,4.0,YRP
221,96.18,1635.0,103.18,1754.0,134.65,2289.0,120.94,2056.0,1.18,20.0,12.18,YRP
222,155.58,1867.0,155.58,1867.0,155.58,1867.0,155.58,1867.0,1.0,12.0,13.83,YRP
223,134.91,1484.0,167.27,1840.0,176.09,1937.0,167.27,1840.0,1.27,14.0,7.82,YRP
224,111.33,1336.0,111.33,1336.0,194.92,2339.0,153.75,1845.0,1.17,14.0,6.92,YRP
225,116.6,1749.0,121.73,1826.0,192.2,2883.0,178.8,2682.0,1.4,21.0,12.13,YRP
226,120.8,1208.0,128.1,1281.0,237.1,2371.0,149.6,1496.0,1.3,13.0,6.4,YRP
227,128.67,386.0,157.67,473.0,274.67,824.0,223.67,671.0,1.67,5.0,2.67,YRP
228,124.47,1867.0,148.07,2221.0,212.33,3185.0,181.47,2722.0,1.6,24.0,8.6,YRP
229,101.09,1112.0,114.91,1264.0,180.64,1987.0,124.45,1369.0,1.18,13.0,5.45,YRP
230,128.5,514.0,128.5,514.0,128.5,514.0,128.5,514.0,1.0,4.0,4.0,YRP
231,159.0,477.0,159.0,477.0,217.0,651.0,217.0,651.0,1.33,4.0,2.0,YRP
232,113.86,797.0,252.86,1770.0,273.86,1917.0,273.86,1917.0,1.57,11.0,5.0,YRP
233,125.85,1636.0,125.85,1636.0,229.23,2980.0,180.77,2350.0,1.38,18.0,9.15,YRP
234,130.53,2480.0,161.42,3067.0,244.42,4644.0,210.89,4007.0,1.68,32.0,14.42,YRP
235,130.0,1820.0,164.0,2296.0,207.36,2903.0,192.93,2701.0,1.43,20.0,9.43,YRP
236,140.83,2535.0,203.28,3659.0,214.22,3856.0,214.22,3856.0,1.61,29.0,14.28,YRP
237,127.56,4592.0,178.03,6409.0,252.08,9075.0,233.42,8403.0,1.81,65.0,24.5,YRP
238,119.74,2275.0,119.74,2275.0,221.53,4209.0,169.47,3220.0,1.47,28.0,11.95,YRP
239,137.9,1379.0,161.5,1615.0,202.4,2024.0,180.7,1807.0,1.3,13.0,7.7,YRP
240,113.63,2159.0,155.32,2951.0,202.11,3840.0,166.79,3169.0,1.42,27.0,11.95,YRP
241,131.67,1580.0,166.17,1994.0,166.17,1994.0,166.17,1994.0,1.33,16.0,8.92,YRP
242,138.83,833.0,150.0,900.0,191.67,1150.0,191.67,1150.0,1.33,8.0,6.5,YRP
243,131.33,1182.0,131.33,1182.0,195.0,1755.0,157.56,1418.0,1.11,10.0,6.11,YRP
244,115.5,924.0,147.38,1179.0,181.38,1451.0,147.38,1179.0,1.25,10.0,5.5,YRP
245,136.4,1364.0,136.4,1364.0,136.4,1364.0,136.4,1364.0,1.0,10.0,9.1,YRP
246,174.27,1917.0,202.36,2226.0,574.09,6315.0,288.45,3173.0,2.09,23.0,8.36,YRP
247,98.75,1975.0,105.4,2108.0,138.5,2770.0,117.55,2351.0,1.2,24.0,15.95,YRP
248,135.19,2839.0,141.29,2967.0,191.81,4028.0,168.95,3548.0,1.33,28.0,12.33,YRP
249,126.0,3150.0,139.84,3496.0,299.4,7485.0,243.6,6090.0,1.68,42.0,16.96,YRP
250,119.08,1429.0,152.08,1825.0,198.17,2378.0,168.17,2018.0,1.42,17.0,8.08,YRP
251,101.92,1223.0,149.67,1796.0,238.92,2867.0,207.67,2492.0,1.83,22.0,8.08,YRP
252,112.36,1236.0,112.36,1236.0,153.91,1693.0,120.09,1321.0,1.09,12.0,5.82,YRP
253,156.55,1722.0,199.27,2192.0,274.82,3023.0,236.18,2598.0,1.64,18.0,8.45,YRP
254,116.54,3030.0,157.0,4082.0,166.85,4338.0,163.19,4243.0,1.38,36.0,14.54,YRP
255,114.5,1145.0,124.6,1246.0,135.2,1352.0,124.6,1246.0,1.1,11.0,8.9,YRP
256,107.77,1401.0,118.62,1542.0,283.85,3690.0,177.92,2313.0,1.69,22.0,10.69,YRP
257,126.57,1772.0,159.14,2228.0,197.5,2765.0,197.5,2765.0,1.36,19.0,7.64,YRP
258,177.0,2124.0,198.17,2378.0,234.75,2817.0,227.67,2732.0,1.58,19.0,7.5,YRP
259,130.33,1564.0,162.92,1955.0,204.42,2453.0,204.42,2453.0,1.67,20.0,8.67,YRP
260,138.5,1939.0,168.43,2358.0,168.43,2358.0,168.43,2358.0,1.36,19.0,7.64,YRP
261,149.71,4192.0,162.86,4560.0,395.21,11066.0,334.79,9374.0,2.39,67.0,16.29,YRP
262,108.44,1952.0,143.28,2579.0,165.22,2974.0,151.94,2735.0,1.39,25.0,16.94,YRP
263,126.14,883.0,146.29,1024.0,189.0,1323.0,161.57,1131.0,1.43,10.0,4.29,YRP
264,132.58,2519.0,132.58,2519.0,241.37,4586.0,205.26,3900.0,1.42,27.0,12.42,YRP
265,103.5,1242.0,131.58,1579.0,363.0,4356.0,310.0,3720.0,2.83,34.0,8.83,YRP
266,116.07,1741.0,135.27,2029.0,422.0,6330.0,373.67,5605.0,3.13,47.0,7.8,YRP
267,180.0,360.0,219.0,438.0,219.0,438.0,219.0,438.0,1.5,3.0,1.5,YRP
268,124.57,1744.0,136.43,1910.0,206.43,2890.0,184.14,2578.0,1.64,23.0,7.93,YRP
269,138.7,1387.0,174.5,1745.0,174.5,1745.0,174.5,1745.0,1.3,13.0,9.5,YRP
270,107.14,750.0,141.71,992.0,173.14,1212.0,141.71,992.0,1.43,10.0,5.71,YRP
271,118.88,951.0,118.88,951.0,135.75,1086.0,118.88,951.0,1.0,8.0,10.25,YRP
272,134.15,1744.0,189.08,2458.0,270.92,3522.0,244.08,3173.0,1.62,21.0,9.0,YRP
273,153.29,1073.0,167.14,1170.0,181.43,1270.0,181.43,1270.0,1.29,9.0,4.43,YRP
274,191.64,2108.0,231.09,2542.0,231.09,2542.0,231.09,2542.0,1.45,16.0,9.36,YRP
275,133.86,937.0,153.14,1072.0,255.0,1785.0,216.14,1513.0,1.57,11.0,4.43,YRP
276,91.75,1101.0,112.25,1347.0,145.83,1750.0,130.5,1566.0,1.25,15.0,6.33,YRP
277,125.15,1627.0,138.92,1806.0,167.15,2173.0,159.38,2072.0,1.23,16.0,8.46,YRP
278,124.08,1613.0,147.62,1919.0,182.92,2378.0,176.08,2289.0,1.46,19.0,9.77,YRP
279,126.42,1517.0,126.42,1517.0,222.92,2675.0,199.83,2398.0,1.42,17.0,7.17,YRP
280,134.5,1076.0,134.5,1076.0,184.88,1479.0,172.88,1383.0,1.25,10.0,4.12,YRP
281,160.33,1443.0,160.33,1443.0,160.33,1443.0,160.33,1443.0,1.0,9.0,5.44,YRP
282,107.64,1184.0,146.55,1612.0,206.45,2271.0,195.27,2148.0,1.73,19.0,8.0,YRP
283,146.56,4690.0,182.59,5843.0,216.03,6913.0,195.84,6267.0,1.47,47.0,19.06,YRP
284,115.11,1036.0,121.56,1094.0,303.11,2728.0,180.89,1628.0,1.67,15.0,7.22,YRP
285,91.5,549.0,130.33,782.0,364.17,2185.0,278.67,1672.0,2.17,13.0,3.5,YRP
286,125.86,3650.0,150.76,4372.0,178.59,5179.0,173.14,5021.0,1.41,41.0,20.14,YRP
287,134.27,1477.0,144.91,1594.0,159.18,1751.0,159.18,1751.0,1.18,13.0,8.0,YRP
288,136.05,2585.0,161.74,3073.0,234.37,4453.0,205.53,3905.0,1.53,29.0,13.74,YRP
289,115.31,1499.0,141.85,1844.0,220.38,2865.0,206.23,2681.0,1.69,22.0,7.69,YRP
290,123.1,1231.0,212.4,2124.0,232.3,2323.0,212.4,2124.0,1.4,14.0,7.5,YRP
291,120.7,1207.0,143.2,1432.0,187.9,1879.0,143.2,1432.0,1.2,12.0,6.4,YRP
292,113.18,1245.0,121.36,1335.0,160.27,1763.0,153.09,1684.0,1.27,14.0,8.55,YRP
293,93.33,560.0,125.17,751.0,191.33,1148.0,191.33,1148.0,1.67,10.0,5.33,YRP
294,142.0,1846.0,142.0,1846.0,214.92,2794.0,176.62,2296.0,1.31,17.0,10.23,YRP
295,127.3,1273.0,127.3,1273.0,191.8,1918.0,142.1,1421.0,1.1,11.0,6.3,YRP
296,115.7,1157.0,115.7,1157.0,170.8,1708.0,146.3,1463.0,1.1,11.0,7.2,YRP
297,205.12,1641.0,205.12,1641.0,205.12,1641.0,205.12,1641.0,1.0,8.0,4.62,YRP
298,159.33,956.0,159.33,956.0,255.0,1530.0,232.83,1397.0,1.33,8.0,3.5,YRP
299,120.78,1087.0,120.78,1087.0,157.78,1420.0,129.22,1163.0,1.11,10.0,5.33,YRP
300,100.1,2903.0,132.55,3844.0,200.55,5816.0,160.93,4667.0,1.52,44.0,16.41,YRP
301,108.0,1296.0,133.67,1604.0,205.67,2468.0,183.33,2200.0,1.67,20.0,7.92,YRP
302,114.67,1376.0,114.67,1376.0,149.17,1790.0,133.33,1600.0,1.17,14.0,7.25,YRP
303,120.0,1440.0,162.5,1950.0,162.5,1950.0,162.5,1950.0,1.33,16.0,7.92,YRP
304,136.0,1632.0,179.0,2148.0,201.25,2415.0,196.92,2363.0,1.5,18.0,11.25,YRP
305,104.6,1046.0,104.6,1046.0,194.0,1940.0,161.2,1612.0,1.5,15.0,5.7,YRP
306,125.21,2379.0,148.05,2813.0,186.0,3534.0,170.11,3232.0,1.32,25.0,12.84,YRP
307,115.18,1958.0,115.18,1958.0,192.12,3266.0,153.71,2613.0,1.24,21.0,10.94,YRP
308,118.09,1299.0,118.09,1299.0,149.36,1643.0,136.18,1498.0,1.18,13.0,6.36,YRP
309,118.0,3658.0,132.71,4114.0,180.68,5601.0,176.84,5482.0,1.52,47.0,24.65,YRP
310,101.76,1730.0,113.12,1923.0,145.0,2465.0,123.29,2096.0,1.24,21.0,13.35,YRP
311,186.38,1491.0,219.62,1757.0,219.62,1757.0,219.62,1757.0,1.25,10.0,5.25,YRP
312,126.58,2405.0,166.37,3161.0,222.16,4221.0,186.26,3539.0,1.53,29.0,11.58,YRP
313,122.0,854.0,122.0,854.0,172.86,1210.0,172.86,1210.0,1.29,9.0,4.71,YRP
314,125.67,1885.0,143.67,2155.0,168.33,2525.0,152.6,2289.0,1.2,18.0,10.6,YRP
315,109.78,2525.0,131.7,3029.0,200.35,4608.0,152.39,3505.0,1.35,31.0,15.7,YRP
316,122.73,2700.0,144.45,3178.0,199.45,4388.0,163.59,3599.0,1.41,31.0,15.86,YRP
317,127.65,2936.0,189.65,4362.0,218.7,5030.0,209.52,4819.0,1.52,35.0,14.57,YRP
318,111.61,2009.0,123.78,2228.0,201.44,3626.0,185.06,3331.0,1.56,28.0,10.78,YRP
319,120.77,1570.0,120.77,1570.0,243.92,3171.0,220.38,2865.0,1.69,22.0,9.77,YRP
320,127.33,764.0,147.67,886.0,238.33,1430.0,147.67,886.0,1.33,8.0,5.5,YRP
321,136.77,1778.0,153.31,1993.0,207.23,2694.0,198.38,2579.0,1.54,20.0,11.62,YRP
322,120.26,2285.0,134.21,2550.0,193.0,3667.0,184.16,3499.0,1.58,30.0,11.89,YRP
323,208.25,833.0,208.25,833.0,208.25,833.0,208.25,833.0,1.0,4.0,3.25,YRP
324,155.25,1863.0,178.17,2138.0,206.67,2480.0,186.0,2232.0,1.33,16.0,8.17,YRP
325,100.5,603.0,100.5,603.0,276.0,1656.0,276.0,1656.0,1.83,11.0,3.67,YRP
326,106.31,1382.0,126.69,1647.0,271.15,3525.0,242.15,3148.0,2.08,27.0,7.38,YRP
327,123.26,2342.0,172.11,3270.0,229.63,4363.0,213.37,4054.0,1.68,32.0,11.89,YRP
328,94.41,1605.0,99.24,1687.0,112.76,1917.0,99.24,1687.0,1.06,18.0,14.24,YRP
329,134.13,2012.0,148.07,2221.0,245.0,3675.0,193.4,2901.0,1.47,22.0,7.6,YRP
330,109.32,2077.0,137.89,2620.0,200.16,3803.0,194.05,3687.0,1.53,29.0,14.47,YRP
331,117.95,2241.0,134.53,2556.0,242.74,4612.0,174.68,3319.0,1.32,25.0,12.58,YRP
332,132.0,1320.0,138.7,1387.0,147.5,1475.0,138.7,1387.0,1.1,11.0,5.9,YRP
333,110.23,1433.0,116.54,1515.0,148.38,1929.0,148.38,1929.0,1.31,17.0,9.85,YRP
334,130.79,1831.0,130.79,1831.0,407.5,5705.0,218.07,3053.0,1.57,22.0,8.64,YRP
335,116.27,1744.0,151.53,2273.0,225.07,3376.0,185.13,2777.0,1.6,24.0,10.2,YRP
336,134.41,2285.0,167.29,2844.0,238.59,4056.0,212.12,3606.0,1.59,27.0,11.76,YRP
337,145.31,1889.0,172.54,2243.0,209.31,2721.0,195.62,2543.0,1.46,19.0,6.77,YRP
338,125.64,1382.0,141.64,1558.0,237.09,2608.0,185.36,2039.0,1.55,17.0,8.09,YRP
339,133.08,1597.0,164.75,1977.0,203.0,2436.0,188.5,2262.0,1.58,19.0,8.58,YRP
340,116.77,2569.0,140.55,3092.0,178.27,3922.0,161.55,3554.0,1.45,32.0,17.91,YRP
341,109.0,1308.0,154.0,1848.0,284.08,3409.0,263.33,3160.0,2.0,24.0,8.92,YRP
342,134.57,1884.0,147.14,2060.0,204.79,2867.0,171.93,2407.0,1.36,19.0,7.36,YRP
343,150.44,1354.0,150.44,1354.0,150.44,1354.0,150.44,1354.0,1.0,9.0,9.56,YRP
344,110.0,660.0,123.83,743.0,123.83,743.0,123.83,743.0,1.17,7.0,6.17,YRP
345,110.5,1989.0,132.39,2383.0,172.28,3101.0,162.83,2931.0,1.33,24.0,12.78,YRP
346,110.36,1214.0,133.91,1473.0,166.82,1835.0,144.0,1584.0,1.27,14.0,7.55,YRP
347,102.75,1233.0,109.83,1318.0,143.33,1720.0,116.67,1400.0,1.17,14.0,7.92,YRP
348,107.9,1079.0,107.9,1079.0,130.1,1301.0,130.1,1301.0,1.1,11.0,7.0,YRP
0,115.48,2425.0,129.19,2713.0,167.81,3524.0,138.48,2908.0,1.24,26.0,11.71,YSD
1,113.38,1814.0,124.62,1994.0,173.5,2776.0,162.12,2594.0,1.38,22.0,8.44,YSD
2,108.9,1089.0,115.8,1158.0,136.2,1362.0,136.2,1362.0,1.2,12.0,7.7,YSD
3,102.85,2057.0,140.45,2809.0,189.4,3788.0,184.05,3681.0,1.65,33.0,12.85,YSD
4,105.53,1583.0,137.27,2059.0,192.33,2885.0,192.33,2885.0,1.73,26.0,11.6,YSD
5,119.89,3237.0,162.3,4382.0,208.22,5622.0,168.3,4544.0,1.44,39.0,18.52,YSD
6,107.25,2145.0,152.95,3059.0,222.45,4449.0,198.25,3965.0,1.7,34.0,12.35,YSD
7,108.0,2700.0,170.16,4254.0,215.08,5377.0,206.56,5164.0,1.84,46.0,16.68,YSD
8,85.22,767.0,145.44,1309.0,395.67,3561.0,260.22,2342.0,2.56,23.0,6.56,YSD
9,98.82,1680.0,124.94,2124.0,146.47,2490.0,129.53,2202.0,1.29,22.0,10.94,YSD
10,123.55,4077.0,154.45,5097.0,209.42,6911.0,187.18,6177.0,1.55,51.0,21.97,YSD
11,118.57,2727.0,141.87,3263.0,180.22,4145.0,176.04,4049.0,1.57,36.0,13.52,YSD
12,106.56,959.0,118.33,1065.0,165.22,1487.0,155.44,1399.0,1.22,11.0,5.33,YSD
13,119.82,2037.0,144.12,2450.0,169.41,2880.0,163.35,2777.0,1.41,24.0,9.53,YSD
14,114.45,2289.0,134.2,2684.0,141.5,2830.0,141.5,2830.0,1.25,25.0,15.9,YSD
15,115.0,2990.0,147.96,3847.0,246.08,6398.0,212.81,5533.0,1.65,43.0,17.54,YSD
16,124.44,1120.0,132.78,1195.0,184.44,1660.0,177.11,1594.0,1.33,12.0,5.56,YSD
17,114.44,3662.0,135.69,4342.0,178.97,5727.0,163.28,5225.0,1.5,48.0,23.06,YSD
18,106.08,1273.0,161.92,1943.0,215.33,2584.0,188.0,2256.0,1.75,21.0,9.42,YSD
19,108.12,865.0,126.12,1009.0,318.62,2549.0,179.0,1432.0,1.75,14.0,5.88,YSD
20,129.29,2198.0,157.94,2685.0,174.29,2963.0,166.59,2832.0,1.35,23.0,11.94,YSD
21,90.47,1719.0,98.37,1869.0,124.58,2367.0,115.26,2190.0,1.26,24.0,12.79,YSD
22,92.15,1198.0,102.85,1337.0,245.62,3193.0,157.85,2052.0,1.62,21.0,7.85,YSD
23,120.31,1564.0,135.15,1757.0,158.23,2057.0,144.15,1874.0,1.23,16.0,8.54,YSD
24,106.76,2242.0,146.0,3066.0,196.81,4133.0,177.9,3736.0,1.67,35.0,17.48,YSD
25,104.23,1355.0,117.69,1530.0,232.69,3025.0,214.92,2794.0,1.92,25.0,7.08,YSD
26,147.0,1764.0,152.58,1831.0,288.83,3466.0,191.5,2298.0,1.33,16.0,7.67,YSD
27,96.81,1549.0,124.0,1984.0,157.94,2527.0,149.81,2397.0,1.38,22.0,10.19,YSD
28,102.62,4002.0,122.97,4796.0,139.56,5443.0,134.36,5240.0,1.31,51.0,25.87,YSD
29,104.75,1676.0,127.31,2037.0,176.31,2821.0,160.62,2570.0,1.56,25.0,7.62,YSD
30,122.4,1224.0,155.8,1558.0,214.7,2147.0,185.0,1850.0,1.5,15.0,7.6,YSD
31,108.85,4354.0,121.95,4878.0,155.38,6215.0,146.9,5876.0,1.38,55.0,27.32,YSD
32,112.7,1127.0,142.8,1428.0,196.8,1968.0,183.7,1837.0,1.7,17.0,8.9,YSD
33,115.16,2188.0,143.26,2722.0,177.16,3366.0,159.05,3022.0,1.47,28.0,12.68,YSD
34,126.56,1139.0,159.67,1437.0,230.0,2070.0,214.22,1928.0,1.78,16.0,7.44,YSD
35,184.67,1108.0,194.33,1166.0,294.33,1766.0,208.33,1250.0,1.33,8.0,4.0,YSD
36,108.4,1084.0,149.9,1499.0,217.2,2172.0,198.2,1982.0,1.6,16.0,7.1,YSD
37,109.82,1208.0,144.45,1589.0,176.91,1946.0,164.36,1808.0,1.45,16.0,6.91,YSD
38,102.3,2353.0,120.43,2770.0,211.3,4860.0,143.39,3298.0,1.43,33.0,16.0,YSD
39,106.57,746.0,106.57,746.0,198.0,1386.0,146.43,1025.0,1.29,9.0,3.71,YSD
40,130.5,1305.0,152.1,1521.0,202.8,2028.0,202.8,2028.0,1.6,16.0,9.6,YSD
41,134.76,2291.0,158.82,2700.0,244.76,4161.0,186.59,3172.0,1.47,25.0,12.24,YSD
42,114.36,1258.0,151.82,1670.0,191.91,2111.0,159.82,1758.0,1.36,15.0,8.09,YSD
43,121.6,608.0,121.6,608.0,233.0,1165.0,207.2,1036.0,1.8,9.0,3.8,YSD
44,87.39,1573.0,103.72,1867.0,138.17,2487.0,127.72,2299.0,1.39,25.0,9.83,YSD
45,116.62,1866.0,186.25,2980.0,228.31,3653.0,217.62,3482.0,1.94,31.0,12.38,YSD
46,140.17,1682.0,164.58,1975.0,179.58,2155.0,179.58,2155.0,1.42,17.0,10.58,YSD
47,94.32,1792.0,147.53,2803.0,183.47,3486.0,175.79,3340.0,1.58,30.0,12.79,YSD
48,110.31,1765.0,126.12,2018.0,170.81,2733.0,166.81,2669.0,1.5,24.0,9.06,YSD
49,108.1,2162.0,165.0,3300.0,268.8,5376.0,245.9,4918.0,2.05,41.0,12.15,YSD
50,100.86,2219.0,120.91,2660.0,180.45,3970.0,171.0,3762.0,1.59,35.0,12.36,YSD
51,105.6,1584.0,121.0,1815.0,139.27,2089.0,139.27,2089.0,1.33,20.0,8.87,YSD
52,127.8,1278.0,226.5,2265.0,314.0,3140.0,292.0,2920.0,2.1,21.0,5.9,YSD
53,84.14,589.0,106.71,747.0,226.57,1586.0,128.0,896.0,1.57,11.0,5.57,YSD
54,98.52,2463.0,101.44,2536.0,131.24,3281.0,111.56,2789.0,1.16,29.0,15.04,YSD
55,115.11,4259.0,123.73,4578.0,142.27,5264.0,137.03,5070.0,1.24,46.0,21.89,YSD
56,130.95,2750.0,155.05,3256.0,170.81,3587.0,166.19,3490.0,1.29,27.0,11.71,YSD
57,123.77,1609.0,137.31,1785.0,155.54,2022.0,143.0,1859.0,1.15,15.0,7.69,YSD
58,122.57,858.0,136.14,953.0,161.43,1130.0,161.43,1130.0,1.29,9.0,5.57,YSD
59,112.83,677.0,131.17,787.0,248.67,1492.0,237.33,1424.0,1.67,10.0,4.17,YSD
60,148.69,1933.0,164.38,2137.0,186.62,2426.0,186.62,2426.0,1.31,17.0,7.69,YSD
61,119.5,1912.0,133.38,2134.0,144.44,2311.0,133.38,2134.0,1.12,18.0,10.94,YSD
62,154.8,774.0,154.8,774.0,287.4,1437.0,287.4,1437.0,1.6,8.0,3.6,YSD
63,117.77,1531.0,133.46,1735.0,171.54,2230.0,162.77,2116.0,1.31,17.0,6.0,YSD
64,125.71,880.0,181.57,1271.0,220.14,1541.0,220.14,1541.0,1.86,13.0,3.86,YSD
65,116.58,1399.0,165.08,1981.0,165.08,1981.0,165.08,1981.0,1.5,18.0,7.92,YSD
66,117.09,1288.0,188.18,2070.0,212.27,2335.0,195.36,2149.0,1.55,17.0,5.82,YSD
67,101.92,1223.0,159.92,1919.0,201.0,2412.0,201.0,2412.0,1.75,21.0,8.58,YSD
68,121.17,727.0,121.17,727.0,163.17,979.0,163.17,979.0,1.33,8.0,3.0,YSD
69,103.52,2381.0,140.17,3224.0,169.61,3901.0,165.04,3796.0,1.52,35.0,13.17,YSD
70,109.41,1860.0,131.12,2229.0,131.12,2229.0,131.12,2229.0,1.24,21.0,9.12,YSD
71,157.4,787.0,206.0,1030.0,251.6,1258.0,221.0,1105.0,1.4,7.0,4.2,YSD
72,126.31,1642.0,130.69,1699.0,194.08,2523.0,179.69,2336.0,1.46,19.0,6.77,YSD
73,106.55,1172.0,112.73,1240.0,156.64,1723.0,150.0,1650.0,1.36,15.0,5.64,YSD
74,111.94,1903.0,145.47,2473.0,194.35,3304.0,175.18,2978.0,1.53,26.0,10.47,YSD
75,145.4,727.0,220.6,1103.0,254.6,1273.0,254.6,1273.0,1.6,8.0,3.2,YSD
76,102.11,919.0,120.44,1084.0,139.0,1251.0,139.0,1251.0,1.33,12.0,5.89,YSD
77,147.2,736.0,208.0,1040.0,249.4,1247.0,249.4,1247.0,1.6,8.0,3.2,YSD
78,100.75,1612.0,132.75,2124.0,174.38,2790.0,154.44,2471.0,1.38,22.0,10.5,YSD
79,194.5,778.0,217.5,870.0,306.25,1225.0,306.25,1225.0,1.5,6.0,1.5,YSD
80,85.67,1028.0,153.67,1844.0,173.08,2077.0,173.08,2077.0,1.83,22.0,10.08,YSD
81,137.0,1918.0,178.79,2503.0,178.79,2503.0,178.79,2503.0,1.36,19.0,10.43,YSD
82,143.38,1147.0,169.62,1357.0,209.88,1679.0,189.5,1516.0,1.38,11.0,5.62,YSD
83,113.58,2158.0,133.74,2541.0,141.53,2689.0,141.53,2689.0,1.21,23.0,12.42,YSD
84,105.25,2105.0,111.35,2227.0,116.2,2324.0,111.35,2227.0,1.05,21.0,11.25,YSD
85,97.4,487.0,144.6,723.0,252.8,1264.0,218.4,1092.0,1.8,9.0,3.8,YSD
86,100.78,907.0,118.22,1064.0,172.89,1556.0,150.67,1356.0,1.44,13.0,6.44,YSD
87,128.23,1667.0,150.0,1950.0,181.0,2353.0,169.31,2201.0,1.38,18.0,8.85,YSD
88,113.62,1818.0,146.75,2348.0,189.19,3027.0,175.25,2804.0,1.56,25.0,10.38,YSD
89,121.67,2920.0,187.79,4507.0,224.58,5390.0,201.12,4827.0,1.42,34.0,14.33,YSD
90,107.95,2051.0,111.0,2109.0,122.74,2332.0,122.74,2332.0,1.11,21.0,10.21,YSD
91,122.68,2699.0,131.32,2889.0,141.91,3122.0,141.91,3122.0,1.18,26.0,15.36,YSD
92,106.33,1276.0,106.33,1276.0,155.5,1866.0,132.92,1595.0,1.25,15.0,6.5,YSD
93,102.76,1747.0,115.24,1959.0,146.12,2484.0,139.76,2376.0,1.29,22.0,11.76,YSD
94,115.0,1610.0,134.57,1884.0,162.07,2269.0,153.07,2143.0,1.43,20.0,9.43,YSD
95,118.25,1419.0,133.33,1600.0,181.33,2176.0,172.42,2069.0,1.33,16.0,7.42,YSD
96,100.91,1110.0,193.45,2128.0,217.0,2387.0,203.09,2234.0,1.91,21.0,7.18,YSD
97,126.78,1141.0,126.78,1141.0,260.33,2343.0,184.89,1664.0,1.22,11.0,5.44,YSD
98,95.5,955.0,144.8,1448.0,212.2,2122.0,205.3,2053.0,1.9,19.0,8.2,YSD
99,132.07,1981.0,168.53,2528.0,214.53,3218.0,214.53,3218.0,1.73,26.0,10.4,YSD
100,119.88,959.0,149.5,1196.0,507.5,4060.0,233.88,1871.0,2.0,16.0,6.12,YSD
101,112.38,899.0,191.88,1535.0,210.88,1687.0,210.88,1687.0,1.62,13.0,6.12,YSD
102,103.23,2271.0,119.09,2620.0,125.55,2762.0,119.09,2620.0,1.18,26.0,15.82,YSD
103,113.73,1251.0,129.36,1423.0,147.73,1625.0,147.73,1625.0,1.27,14.0,7.55,YSD
104,111.67,1675.0,120.87,1813.0,234.33,3515.0,154.6,2319.0,1.4,21.0,10.47,YSD
105,112.09,1233.0,157.09,1728.0,208.36,2292.0,189.73,2087.0,1.45,16.0,6.27,YSD
